ANO;PERIODO;REPRESENTANTE;CLIENTE;DATAFATURAMENTO;DATAVENCIMENTO;DATAPAGAMENTO;NOTA;SERIE;FATURA;TIPO;PARCELA;VALOR;VALID_COM;VALOR_COM_2;Processo da Comissao;Estorno Inadimplecia?
20;5;82025;86302;17/03/2020;13/10/2020;19/05/2020;1969728;1;35832201;RI;1;613,6;0,07;42,952;Parcelas Pagas no Mês                                                 ; 
20;5;82025;65916;13/02/2020;13/05/2020;14/05/2020;1937190;1;34222101;RI;3;494,16;0,06;29,6496;Parcelas Pagas no Mês                                                 ; 
20;5;82025;83692;10/03/2020;09/05/2020;11/05/2020;1963822;1;35579301;RI;1;267;0,06;16,02;Parcelas Pagas no Mês                                                 ; 
20;5;82025;89840;23/03/2020;22/05/2020;21/05/2020;1974670;1;36087701;RI;1;966,15;0,09;86,9535;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86189;16/03/2020;12/10/2020;15/05/2020;1969597;1;35822501;RI;1;872,48;0,07;61,0736;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86189;17/03/2020;13/10/2020;19/05/2020;1969735;1;35832901;RI;1;569,92;0,07;39,8944;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86189;18/03/2020;14/10/2020;19/05/2020;1971439;1;35902301;RI;1;151,2;0,07;10,584;Parcelas Pagas no Mês                                                 ; 
20;5;82025;29669;28/11/2019;26/05/2020;26/05/2020;1871654;1;29995601;RI;5;455,6;0,1;45,56;Parcelas Pagas no Mês                                                 ; 
20;5;82025;29669;12/02/2020;12/05/2020;12/05/2020;1934575;1;34107601;RI;3;298,2;0,09;26,838;Parcelas Pagas no Mês                                                 ; 
20;5;82025;29669;12/02/2020;11/06/2020;04/05/2020;1934575;1;34107601;RI;2;298,19;0,09;26,8371;Parcelas Pagas no Mês                                                 ; 
20;5;82025;29669;28/11/2019;26/04/2020;04/05/2020;1871654;1;29995601;RI;4;455,6;0,1;45,56;Parcelas Pagas no Mês                                                 ; 
20;5;82025;29669;04/03/2020;03/05/2020;05/05/2020;1957821;1;35287201;RI;2;200,3;0,1;20,03;Parcelas Pagas no Mês                                                 ; 
20;5;82025;85279;26/12/2019;12/05/2020;20/05/2020;1894421;1;31627501;RI;2;40;0,1;4;Parcelas Pagas no Mês                                                 ; 
20;5;82025;84612;20/12/2019;18/05/2020;19/05/2020;1891227;1;31400401;RI;4;652,8;0,1;65,28;Parcelas Pagas no Mês                                                 ; 
20;5;82025;84612;26/02/2020;26/05/2020;27/05/2020;1949006;1;34914101;RI;2;174;0,1;17,4;Parcelas Pagas no Mês                                                 ; 
20;5;82025;94839;20/02/2020;20/05/2020;21/05/2020;1945080;1;34646701;RI;1;79,9;0,08;6,392;Parcelas Pagas no Mês                                                 ; 
20;5;82025;94839;25/03/2020;24/05/2020;26/05/2020;1975620;1;36155401;RI;1;159,8;0,08;12,784;Parcelas Pagas no Mês                                                 ; 
20;5;82025;84554;03/10/2019;29/06/2020;12/05/2020;1823367;1;26334401;RI;5;498,27;0,08;39,8616;Parcelas Pagas no Mês                                                 ; 
20;5;82025;84554;02/10/2019;30/03/2020;11/05/2020;1822823;1;26321601;RI;5;498,27;0,08;39,8616;Parcelas Pagas no Mês                                                 ; 
20;5;82025;149717;13/02/2020;13/05/2020;12/05/2020;1937406;1;34219101;RI;3;494,16;0,06;29,6496;Parcelas Pagas no Mês                                                 ; 
20;5;82025;149717;09/11/2019;07/05/2020;05/05/2020;1856977;1;28845401;RI;5;476,7;0,06;28,602;Parcelas Pagas no Mês                                                 ; 
20;5;82025;149717;11/03/2020;10/05/2020;12/05/2020;1965305;1;35648401;RI;2;212,54;0,06;12,7524;Parcelas Pagas no Mês                                                 ; 
20;5;82025;149717;13/02/2020;13/05/2020;12/05/2020;1937403;1;34218901;RI;3;538,79;0,06;32,3274;Parcelas Pagas no Mês                                                 ; 
20;5;82025;149717;13/02/2020;13/05/2020;12/05/2020;1937404;1;34219001;RI;3;297;0,06;17,82;Parcelas Pagas no Mês                                                 ; 
20;5;82025;89480;10/03/2020;09/05/2020;11/05/2020;1963823;1;35579401;RI;1;264;0,06;15,84;Parcelas Pagas no Mês                                                 ; 
20;5;82025;87035;02/10/2019;30/03/2020;21/05/2020;1822845;1;26321101;RI;5;1020,73;0,06;61,2438;Parcelas Pagas no Mês                                                 ; 
20;5;82025;87035;03/10/2019;31/03/2020;04/05/2020;1823407;1;26338001;RI;6;176,43;0,06;10,5858;Parcelas Pagas no Mês                                                 ; 
20;5;82025;11347;04/03/2020;03/05/2020;05/05/2020;1957817;1;35286801;RI;2;32,25;0,09;2,9025;Parcelas Pagas no Mês                                                 ; 
20;5;82025;11347;30/01/2020;29/05/2020;29/05/2020;1922057;1;33309501;RI;1;269;0,1;26,9;Parcelas Pagas no Mês                                                 ; 
20;5;82025;16636;05/03/2020;04/05/2020;05/05/2020;1960675;1;35405701;RI;1;705,85;0,09;63,5265;Parcelas Pagas no Mês                                                 ; 
20;5;82025;71998;23/03/2020;22/05/2020;19/05/2020;1974889;1;36098201;RI;1;318,5;0,1;31,85;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86370;28/11/2019;26/04/2020;04/05/2020;1871653;1;29995501;RI;4;390,8;0,1;39,08;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86370;12/02/2020;12/04/2020;04/05/2020;1935714;1;34148901;RI;2;531,29;0,09;47,8161;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86370;23/03/2020;22/05/2020;19/05/2020;1974465;1;36072201;RI;1;184,05;0,09;16,5645;Parcelas Pagas no Mês                                                 ; 
20;5;82025;90875;04/02/2020;03/06/2020;12/05/2020;1926920;1;33644001;RI;1;263,5;0,1;26,35;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86370;23/12/2019;21/04/2020;04/05/2020;1892278;1;31493801;RI;4;270,5;0,1;27,05;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86370;12/02/2020;12/05/2020;12/05/2020;1935714;1;34148901;RI;3;531,3;0,09;47,817;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86370;28/11/2019;26/05/2020;26/05/2020;1871653;1;29995501;RI;5;390,8;0,1;39,08;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86370;20/01/2020;19/05/2020;19/05/2020;1913082;1;32648201;RI;4;156,8;0,1;15,68;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86370;20/01/2020;19/04/2020;04/05/2020;1913082;1;32648201;RI;3;156,8;0,1;15,68;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86301;25/03/2020;24/05/2020;26/05/2020;1976091;1;36199101;RI;1;121,92;0,07;8,5344;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86188;25/03/2020;24/05/2020;26/05/2020;1976210;1;36211001;RI;1;155,74;0,07;10,9018;Parcelas Pagas no Mês                                                 ; 
20;5;82025;94871;23/03/2020;22/05/2020;21/05/2020;1974690;1;36089701;RI;1;1042,86;0,09;93,8574;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86610;25/03/2020;24/05/2020;26/05/2020;1976047;1;36194701;RI;1;116,8;0,07;8,176;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86301;16/03/2020;12/10/2020;15/05/2020;1969628;1;35826101;RI;1;1277,12;0,07;89,3984;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86301;17/03/2020;13/10/2020;19/05/2020;1969734;1;35832801;RI;1;569,92;0,07;39,8944;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86301;18/03/2020;14/10/2020;19/05/2020;1971438;1;35902201;RI;1;151,2;0,07;10,584;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86252;05/03/2020;04/05/2020;05/05/2020;1959310;1;35350301;RI;2;178,65;0,09;16,0785;Parcelas Pagas no Mês                                                 ; 
20;5;82025;89844;04/03/2020;03/05/2020;05/05/2020;1958639;1;35311401;RI;1;1499,25;0,06;89,955;Parcelas Pagas no Mês                                                 ; 
20;5;82025;18307;30/01/2020;28/06/2020;12/05/2020;1923160;1;33379001;RI;1;238,71;0,06;14,3226;Parcelas Pagas no Mês                                                 ; 
20;5;82025;18307;30/01/2020;29/04/2020;12/05/2020;1923160;1;33379001;RI;2;238,72;0,06;14,3232;Parcelas Pagas no Mês                                                 ; 
20;5;82025;18307;04/03/2020;02/07/2020;20/05/2020;1958256;1;35297301;RI;1;186,4;0,1;18,64;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86151;23/03/2020;22/05/2020;25/05/2020;1974740;1;36090901;RI;1;90,95;0,07;6,3665;Parcelas Pagas no Mês                                                 ; 
20;5;82025;94838;20/02/2020;20/05/2020;21/05/2020;1945263;1;34665001;RI;1;76,5;0,07;5,355;Parcelas Pagas no Mês                                                 ; 
20;5;82025;94838;25/03/2020;24/05/2020;26/05/2020;1975939;1;36183901;RI;1;113,9;0,07;7,973;Parcelas Pagas no Mês                                                 ; 
20;5;82025;89806;21/02/2020;21/05/2020;22/05/2020;1946721;1;34718901;RI;1;79,9;0,07;5,593;Parcelas Pagas no Mês                                                 ; 
20;5;82025;89478;16/03/2020;15/05/2020;18/05/2020;1969601;1;35822901;RI;1;267;0,06;16,02;Parcelas Pagas no Mês                                                 ; 
20;5;82025;81278;03/03/2020;02/05/2020;05/05/2020;1957038;1;35245601;RI;1;258;0,1;25,8;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86579;21/01/2020;20/04/2020;04/05/2020;1914027;1;32726401;RI;3;198,67;0,1;19,867;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86579;25/03/2020;24/05/2020;26/05/2020;1975979;1;36187901;RI;1;271,6;0,1;27,16;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86579;27/11/2019;25/05/2020;26/05/2020;1871571;1;29988401;RI;5;393;0,1;39,3;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86579;27/11/2019;25/04/2020;04/05/2020;1871571;1;29988401;RI;4;393;0,1;39,3;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86579;13/02/2020;13/05/2020;12/05/2020;1937394;1;34218001;RI;3;531,3;0,09;47,817;Parcelas Pagas no Mês                                                 ; 
20;5;82025;80908;04/03/2020;03/05/2020;05/05/2020;1958632;1;35310701;RI;1;199;0,1;19,9;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86337;05/03/2020;04/05/2020;05/05/2020;1959311;1;35350401;RI;2;178,65;0,09;16,0785;Parcelas Pagas no Mês                                                 ; 
20;5;82025;87034;14/08/2019;12/12/2019;08/05/2020;1778137;1;23195901;RI;3;372,33;0,1;37,233;Parcelas Pagas no Mês                                                 ; 
20;5;82025;49452;18/12/2019;16/04/2020;11/05/2020;1888804;1;31244501;RI;3;585,37;0,06;35,1222;Parcelas Pagas no Mês                                                 ; 
20;5;82025;25207;26/02/2020;11/07/2020;27/05/2020;1950387;1;34980301;RI;1;260;0,09;23,4;Parcelas Pagas no Mês                                                 ; 
20;5;82025;49452;18/12/2019;16/05/2020;19/05/2020;1888804;1;31244501;RI;4;585,37;0,06;35,1222;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86540;23/03/2020;22/05/2020;19/05/2020;1974609;1;36081601;RI;1;168,15;0,06;10,089;Parcelas Pagas no Mês                                                 ; 
20;5;82025;82179;31/01/2020;02/05/2020;28/05/2020;1923871;1;33420701;RI;2;115,67;0,1;11,567;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86615;24/03/2020;23/05/2020;19/05/2020;1974977;1;36110101;RI;1;47,5;0,1;4,75;Parcelas Pagas no Mês                                                 ; 
20;5;82025;82180;24/01/2020;23/04/2020;18/05/2020;1918677;1;33031201;RI;2;707,16;0,1;70,716;Parcelas Pagas no Mês                                                 ; 
20;5;82025;82180;26/02/2020;26/04/2020;05/05/2020;1949199;1;34927301;RI;2;176;0,1;17,6;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86190;18/03/2020;14/10/2020;19/05/2020;1971640;1;35919201;RI;1;205,6;0,07;14,392;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86187;18/03/2020;14/10/2020;19/05/2020;1971440;1;35902401;RI;1;205,6;0,07;14,392;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86190;16/03/2020;12/10/2020;15/05/2020;1969594;1;35822201;RI;1;872,48;0,07;61,0736;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86187;17/03/2020;13/10/2020;19/05/2020;1969726;1;35832001;RI;1;872,48;0,07;61,0736;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86187;17/03/2020;13/10/2020;19/05/2020;1970154;1;35847201;RI;1;613,6;0,07;42,952;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86187;25/03/2020;24/05/2020;26/05/2020;1976045;1;36194501;RI;1;116,8;0,07;8,176;Parcelas Pagas no Mês                                                 ; 
20;5;82025;86190;17/03/2020;13/10/2020;19/05/2020;1970155;1;35847301;RI;1;600;0,07;42;Parcelas Pagas no Mês                                                 ; 
20;5;82025;88068;03/10/2019;30/04/2020;05/05/2020;1823417;1;26339001;RI;6;394,29;0,06;23,6574;Parcelas Pagas no Mês                                                 ; 
20;5;82025;83691;13/02/2020;13/05/2020;12/05/2020;1937472;1;34233301;RI;3;1456,5;0,06;87,39;Parcelas Pagas no Mês                                                 ; 
20;5;82025;83691;13/12/2019;11/05/2020;12/05/2020;1884165;1;30949901;RI;5;45,28;0,06;2,7168;Parcelas Pagas no Mês                                                 ; 
20;5;82025;83691;14/02/2020;14/05/2020;12/05/2020;1938419;1;34278401;RI;3;482,62;0,06;28,9572;Parcelas Pagas no Mês                                                 ; 
20;5;82025;83691;30/01/2020;29/05/2020;28/05/2020;1923157;1;33378701;RI;1;163,5;0,06;9,81;Parcelas Pagas no Mês                                                 ; 
20;5;82025;83691;15/02/2020;15/05/2020;12/05/2020;1938969;1;34306801;RI;3;174,19;0,06;10,4514;Parcelas Pagas no Mês                                                 ; 
20;5;82025;94223;16/03/2020;12/10/2020;15/05/2020;1969592;1;35822001;RI;1;872,48;0,07;61,0736;Parcelas Pagas no Mês                                                 ; 
20;5;82025;94223;17/03/2020;13/10/2020;19/05/2020;1969732;1;35832601;RI;1;600;0,07;42;Parcelas Pagas no Mês                                                 ; 
20;5;82025;94223;18/03/2020;14/10/2020;19/05/2020;1971639;1;35919101;RI;1;205,6;0,07;14,392;Parcelas Pagas no Mês                                                 ; 
20;5;82025;89838;06/03/2020;05/05/2020;05/05/2020;1961053;1;35442601;RI;2;178,65;0,09;16,0785;Parcelas Pagas no Mês                                                 ; 
20;5;82025;87633;09/11/2019;07/05/2020;29/05/2020;1857040;1;28840701;RI;2;202,5;0,06;12,15;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;82025;87633;09/11/2019;07/05/2020;29/05/2020;1857040;1;28840701;RI;5;202,5;0,06;12,15;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;82025;87633;09/11/2019;06/06/2020;29/05/2020;1857040;1;28840701;RI;6;202,5;0,06;12,15;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;82025;87633;09/11/2019;06/07/2020;29/05/2020;1857040;1;28840701;RI;7;202,5;0,06;12,15;Parcelas de Acordo Pagas no Mês                                       ; 
